transaction_id,user_id,amount,currency,merchant_id,merchant_category,country,ip_address,device_id,device_type,session_id,channel,timestamp,label
1802f1a6-e01f-43d3-9960-b67018274917,user_0117,50.37,USD,merch_0020,gambling,CN,56.29.31.192,dev_bfd76afd,tablet,a3703938-4021-42,online,1777283696.8605826,0
eb33219a-26a1-49b3-9c72-b591a3b66676,user_0127,18.52,USD,merch_0050,gambling,US,172.214.79.227,dev_507a339f,unknown,9eccf3e2-4b30-48,online,1776809805.3705676,0
2cc3b0bf-1fcf-48cb-abee-871750d0e040,user_0098,89.82,USD,merch_0040,electronics,FR,16.50.106.161,dev_e1dec121,desktop,a7d6ab5a-73b0-42,pos,1776914596.0094786,0
3aed218b-2aa4-48a4-804a-db78fb7297d1,user_0012,35.59,USD,merch_0050,grocery,DE,109.77.145.80,dev_00c21b9f,unknown,2c993024-a229-4b,atm,1777292959.8330379,0
2fccae29-d4c7-4e5b-bad5-44a5324d29b8,user_0164,236.91,USD,merch_0064,grocery,FR,5.123.73.75,dev_bbaf7422,unknown,aa727a25-1072-45,online,1776942186.1123934,0
3b0ff378-7429-4ff6-aaa7-0ae231ea3808,user_0187,312.53,USD,merch_0068,crypto,NG,147.144.138.156,dev_f2dcc9af,mobile,4c450bd7-aed3-4f,online,1777210754.921797,0
ec348629-1dfe-46bd-8cc5-787e67bc9f3d,user_0004,128.02,USD,merch_0044,crypto,FR,14.129.244.30,dev_b2ceee47,mobile,790c793c-0db5-43,atm,1777016614.6271555,0
10434592-afe4-428c-a70a-b3bc4908ed58,user_0022,96.9,USD,merch_0052,retail,CN,103.222.66.196,dev_2b5a3d8a,desktop,fdcded6a-cf0d-40,atm,1776975760.6250265,0
20313022-de6c-467e-b345-f9d58308d135,user_0098,6.73,USD,merch_0020,healthcare,US,38.91.26.108,dev_d9c05ae4,tablet,c1701fae-c609-44,pos,1776872421.1287737,0
19f27686-03fa-4422-a1e7-a44065893b8c,user_0068,6426.61,USD,merch_0022,crypto,IR,169.173.72.234,dev_new_c241e6,desktop,067edd44-029f-45,atm,1777186963.5997076,1
435761c8-b46e-4dd9-9356-a28666d9de58,user_0191,4743.34,USD,merch_0022,gambling,IR,66.206.16.170,dev_new_05ad0c,mobile,7133e5f7-6865-44,atm,1776974533.1925106,1
5e192d20-fa9c-4a0f-9ed3-b0c2e4f7459e,user_0080,351.1,USD,merch_0013,restaurant,NG,132.102.250.115,dev_5e363169,unknown,139af537-ad91-42,atm,1777151646.6133697,0
17dfbdfe-3b8b-450d-8c7f-75f45f5694ba,user_0147,69.05,USD,merch_0079,gambling,BR,17.158.203.184,dev_17552d1c,unknown,4efa2550-3163-44,atm,1776848832.228204,0
0fd2f72b-1de1-4f74-9563-421be63bed53,user_0091,121.19,USD,merch_0002,healthcare,NG,100.43.124.147,dev_e279bf7a,desktop,52a99b7b-682f-48,atm,1777211508.2937367,0
f718240b-136e-4c2b-a1e6-963171f61136,user_0015,108.46,USD,merch_0015,healthcare,RU,120.20.187.94,dev_0590c56a,desktop,1ebb47b9-e44d-4a,online,1776974876.3902328,0
cd63ee73-4f53-4a4d-9c2f-f99f0a6682de,user_0124,212.41,USD,merch_0005,travel,US,132.30.240.31,dev_f5e2ddd7,tablet,575bf72e-2871-40,online,1777273956.551213,0
884923ac-d1be-4959-9f8b-d755d1eea50d,user_0151,359.65,USD,merch_0038,crypto,GB,100.213.184.204,dev_17552d1c,unknown,342b0cb3-c6b1-43,mobile_app,1776937932.6864052,0
eb335f7f-ab7a-4a0e-923a-6686adbe1219,user_0011,15.28,USD,merch_0078,retail,AU,195.136.248.122,dev_490311f8,tablet,6d25e491-ff65-49,atm,1777110477.397151,0
66c07cc8-d289-433d-a0f2-7596fbf51451,user_0020,152.74,USD,merch_0033,entertainment,CA,19.141.31.98,dev_4a425787,unknown,83c1da4e-46b1-4d,pos,1776711667.2128766,0
339efa79-a2dd-4fed-8141-249cc6718d1c,user_0037,218.07,USD,merch_0064,gambling,CA,10.160.86.240,dev_7865b2dd,tablet,30e03790-441a-4d,mobile_app,1777272798.6796498,0
877ec9b3-0c1d-4120-b2ce-453d54833a82,user_0061,199.45,USD,merch_0026,travel,CA,215.182.79.200,dev_df469f76,mobile,ae1024d5-140e-4d,online,1776757493.171482,0
fc8ccc95-c752-4609-95dd-b20e3d37d031,user_0138,45.72,USD,merch_0052,entertainment,NG,36.252.46.194,dev_0e93aa27,mobile,1fc4d2ac-2f24-4d,online,1777221584.5160089,0
5daff1e2-0b6d-4031-a675-70a64c75f3ff,user_0030,6.3,USD,merch_0034,restaurant,GB,53.17.162.251,dev_b2ceee47,tablet,11af6876-456f-4e,mobile_app,1777088484.0016088,0
153b2ab4-21db-4b14-98a9-20d7aae6e0ac,user_0156,82.52,USD,merch_0040,gambling,US,172.191.224.231,dev_9d3171c7,unknown,a37357f7-c1b7-42,online,1777164089.6309068,0
b6fe959e-bd91-4776-a3bf-1047e5c6a411,user_0144,59.63,USD,merch_0060,travel,NG,78.209.59.36,dev_b769e110,mobile,ea5292be-84fd-42,online,1777129943.2467093,0
775f9600-1a7a-4cf6-ac46-7ac9ac93805c,user_0064,33.35,USD,merch_0017,restaurant,US,30.111.238.180,dev_5b71d5dd,tablet,7663aff0-d03f-49,pos,1777212544.0727293,0
3507aa85-bf7d-4c18-932c-b9390ee56b24,user_0120,103.6,USD,merch_0012,crypto,CA,130.234.123.56,dev_65a9bd54,tablet,8df02626-a0ff-48,online,1777283456.1116953,0
da288437-75b4-4e99-b2d1-96c879cf57f2,user_0028,93.53,USD,merch_0037,restaurant,DE,145.199.5.149,dev_285fdce8,tablet,9c40b406-5af8-46,online,1776923861.046358,0
77df652c-ac67-483f-9016-a250c9e9c425,user_0151,136.67,USD,merch_0061,travel,US,135.171.33.239,dev_21630da8,unknown,5cc1fbcd-2ecf-42,online,1777310019.8637455,0
20f2c42c-8f42-49af-9bee-c0378bfab6db,user_0027,107.48,USD,merch_0029,restaurant,DE,10.218.197.38,dev_22337b54,tablet,9f020871-65ba-4a,pos,1777177408.0795908,0
45cff504-2689-4ec2-a14d-91cc7e9d75f9,user_0090,319.12,USD,merch_0021,healthcare,US,140.154.4.171,dev_575ebff1,tablet,d74422da-11f2-42,online,1776746158.0798593,0
ea60179f-b146-4293-b5ac-2585fceaf6d8,user_0167,293.17,USD,merch_0013,electronics,GB,150.200.236.198,dev_554259c7,desktop,aa5e6eda-6cfa-48,mobile_app,1776999555.7898076,0
bfe9045f-b09f-4e74-bdb8-dcdd005affc5,user_0104,1859.5,USD,merch_0018,wire_transfer,BR,197.140.9.210,dev_new_4ff146,desktop,e5af5912-dd27-4b,mobile_app,1776913612.3608985,1
243d72dd-68b4-47a0-bbb5-f80f5e5f4a10,user_0176,78.15,USD,merch_0021,grocery,FR,124.237.104.88,dev_bc57c794,desktop,a5e13c5c-8640-40,pos,1776792996.7738962,0
b69e4245-df70-4508-bf41-11672f0eb26b,user_0060,174.41,USD,merch_0018,grocery,GB,155.240.191.48,dev_06c666aa,unknown,f1363ed0-239a-43,atm,1777027440.3355746,0
98c94621-6827-44ed-8b8b-8889df6f63ec,user_0002,81.13,USD,merch_0065,retail,US,10.201.245.208,dev_82a815af,mobile,a1b10578-1a2c-4d,atm,1777014474.5604193,0
5396df45-124c-4005-aace-f29b60bfe5f5,user_0122,695.57,USD,merch_0010,entertainment,BR,73.144.99.180,dev_7d8bc69e,unknown,3fb371d1-a902-40,online,1777234854.2257593,0
1591b1fb-1545-4776-a534-0d41ca275f79,user_0124,513.44,USD,merch_0060,healthcare,CA,37.115.203.248,dev_05c0cc9e,tablet,dd0dc4d3-0f4b-4e,online,1776835818.4926863,0
45167664-f651-4013-9790-a02a85334bbe,user_0119,7.79,USD,merch_0064,entertainment,NG,10.218.88.91,dev_8ad5be88,desktop,6f7c4d63-cb3c-4c,mobile_app,1777147713.9762857,0
d3c536c1-38bb-4978-b787-45d502746785,user_0144,177.41,USD,merch_0076,healthcare,NG,97.157.150.33,dev_9fa0e859,desktop,dd46b45c-5661-4b,online,1776740195.9049168,0
2f9afb5e-9c1d-4d74-81af-4e410717c371,user_0169,11.99,USD,merch_0064,gambling,CA,209.182.112.114,dev_a594ecb8,tablet,92b645f7-ede8-46,pos,1776842152.9189339,0
fe8d6c17-dfa9-4118-8297-86c7528f885d,user_0173,840.11,USD,merch_0015,restaurant,FR,139.123.124.55,dev_b43d3eb6,desktop,8959bcd0-2e0d-48,online,1777250234.8982394,0
9e66649d-b2f1-4f51-854c-0376fe329bf5,user_0019,51.51,USD,merch_0026,electronics,US,125.169.182.33,dev_44863ea1,desktop,98ad2c04-2c80-45,online,1777141572.0071294,0
73517970-3d50-402d-85b4-3652c7d5dd60,user_0022,52.93,USD,merch_0024,crypto,RU,214.223.49.36,dev_91d40a73,unknown,218869e6-d4e8-46,pos,1777009315.544549,0
9b300d31-ae70-4180-b5f8-fd8747a576f6,user_0020,62.46,USD,merch_0004,entertainment,BR,201.230.251.59,dev_c59bed7d,tablet,928da975-a20a-49,atm,1777052841.3113203,0
791bd532-068b-4280-bf00-17cd4313ea1e,user_0177,405.74,USD,merch_0002,travel,GB,29.252.76.244,dev_22337b54,mobile,f6331218-a711-4a,online,1776876411.6756334,0
4be57399-471e-414f-9b9d-c73c69de63b8,user_0098,183.58,USD,merch_0073,electronics,US,58.96.139.227,dev_a3685801,desktop,0ad7e6c8-f793-4e,mobile_app,1776721755.5362318,0
997b2a34-dd08-4479-83fb-1462a52eb680,user_0034,167.07,USD,merch_0010,crypto,CA,10.51.37.138,dev_a082e2b9,desktop,dbc0e84f-c2fc-4d,pos,1777233913.2124603,0
90d5c163-931e-4538-9540-c901ef9e332c,user_0052,62.94,USD,merch_0041,crypto,NG,47.41.249.86,dev_31b89aae,desktop,f66f75da-c8e6-4b,pos,1776930277.9744163,0
6595b575-beb2-46ec-9971-ded51edec48f,user_0159,25.31,USD,merch_0030,entertainment,RU,73.226.64.34,dev_a384bce0,desktop,38e63292-7acd-4b,online,1777292761.2200165,0
1e35091e-054e-4fb4-a597-c995057224b8,user_0189,107.88,USD,merch_0005,grocery,BR,181.162.97.216,dev_a082e2b9,mobile,4624a3c2-e848-42,online,1777165294.339167,0
ff5a8c2f-415d-4061-b88a-e1e1b3ab8559,user_0055,62.72,USD,merch_0029,crypto,BR,40.39.151.217,dev_4ea80494,mobile,abdbd37c-a18a-47,online,1776913688.1451504,0
1651505b-1ee9-4ea5-89a1-5ff3329484b0,user_0072,145.05,USD,merch_0024,travel,AU,168.178.18.38,dev_12f6f96e,mobile,e575b9e5-38ed-4c,pos,1777113766.9675686,0
fc9ccc08-a2f7-4552-a10d-563f9763aba7,user_0121,883.42,USD,merch_0023,crypto,RU,166.53.19.95,dev_2bb46567,mobile,c40d51a1-4bfe-49,mobile_app,1776887252.181068,0
4f2bf811-40ff-4818-84bd-76373ecb5aa5,user_0050,396.97,USD,merch_0012,retail,DE,98.208.156.180,dev_9d3171c7,desktop,586365de-cb21-42,mobile_app,1777110702.5951211,0
ef1dcc6d-d57f-4861-9f1e-bdfbc061246d,user_0027,244.37,USD,merch_0008,grocery,US,57.66.101.211,dev_98081b85,unknown,3f2da4a2-39b7-4a,pos,1776898957.6236799,0
42413f13-0718-4d88-869f-6a5cec67c1dd,user_0048,257.45,USD,merch_0079,electronics,AU,38.11.94.37,dev_b2ceee47,desktop,bfa7bf0a-e60a-48,mobile_app,1777004658.691907,0
7eb6d68e-6e04-487b-8728-5355a4654f6b,user_0018,345.57,USD,merch_0043,crypto,GB,79.78.186.207,dev_9a1c988d,tablet,eece5dd7-323c-46,atm,1777212029.7755656,0
52da4261-773c-4243-8137-ab11bddebc68,user_0002,7.48,USD,merch_0048,travel,DE,52.46.8.108,dev_6e2cff1c,mobile,34c91a38-8b81-4e,online,1777110134.813095,0
84080a99-4c58-44e8-a495-e6a0eea51094,user_0044,273.48,USD,merch_0038,grocery,NG,190.200.86.20,dev_1b9b2256,mobile,76fb53cf-7dfe-4f,pos,1777221188.2889285,0
24d834bd-3fe6-473b-9809-45080295c764,user_0050,50.65,USD,merch_0016,healthcare,AU,41.140.58.4,dev_b2ceee47,mobile,a8e92676-84f4-4e,mobile_app,1776985901.5875986,0
2d32b637-5dbb-483c-b6ce-7dcc4565f7e9,user_0055,1.0,USD,merch_0040,entertainment,RU,165.18.237.229,dev_443808de,unknown,3d614d40-09fa-4c,online,1777098868.9496891,0
3b036e02-7c17-4e11-afe0-b0fd90a56f43,user_0123,12.17,USD,merch_0057,travel,NG,10.175.61.253,dev_b89c4a1b,unknown,9b2d0eae-ff37-44,mobile_app,1777025109.8437288,0
b4b0ed79-316a-4bd5-b31c-c8d88470fb84,user_0107,3.65,USD,merch_0033,healthcare,AU,10.50.86.74,dev_423fe9d1,desktop,2c490377-ba1b-42,mobile_app,1777159463.5804217,0
6580d9c9-e626-43cb-a3a9-ef7e88878d3a,user_0011,259.57,USD,merch_0072,electronics,CA,58.13.1.40,dev_7d72c055,tablet,fcbd21a8-3107-49,pos,1776735818.0697365,0
8195046a-a194-437e-bbd3-4b741cda2272,user_0031,37.72,USD,merch_0040,restaurant,CN,34.40.217.177,dev_df469f76,mobile,ca2121a7-b6d6-4c,online,1777302648.837774,0
0b09fa8f-b266-4e3c-ac6c-96f4e2a16dc7,user_0141,295.68,USD,merch_0026,gambling,CN,183.148.176.236,dev_443808de,desktop,733adc32-db77-41,mobile_app,1777009268.1994731,0
6c30cf4b-e49c-4c2e-9f2f-006e4fd43cf1,user_0178,29.76,USD,merch_0016,crypto,AU,10.105.82.23,dev_a082e2b9,tablet,54d8ab45-2321-44,online,1777262850.6329098,0
d47ed004-ca84-4f45-a3b6-edc40bc8dd7a,user_0068,512.01,USD,merch_0075,travel,BR,135.194.75.211,dev_0590c56a,desktop,6b2ae4cb-a078-43,online,1776967732.4483798,0
a5a39628-a2e5-4143-980b-58c263874d1a,user_0175,381.51,USD,merch_0079,travel,GB,207.113.119.251,dev_92bdfd5c,unknown,51822b29-fdb8-4d,pos,1777291768.7107992,0
84bf2df9-afa5-4236-b958-ef0448d5d88b,user_0147,45.36,USD,merch_0032,gambling,CA,13.191.242.56,dev_c863e92b,unknown,e10bff80-2cd8-48,pos,1776862316.147008,0
4228fb19-e7da-40c8-af15-574cdd699a79,user_0045,100.5,USD,merch_0005,grocery,CN,148.195.40.200,dev_03821e6d,mobile,f03c90aa-3a8d-4e,pos,1777103594.7638404,0
dfe9d1ab-66d5-4af7-85e9-99ed1015a534,user_0175,597.16,USD,merch_0076,entertainment,US,28.165.78.8,dev_6ceff6cc,mobile,896b26bd-bb86-48,atm,1776811616.064959,0
9a62a794-5889-4783-b227-c0bfa1d8115a,user_0035,46.07,USD,merch_0035,gambling,US,54.175.104.176,dev_fa980612,tablet,b8aa9381-6ea3-4e,atm,1777162144.8130085,0
9dafa1fa-ad07-4124-a254-4b5c4ef29d6f,user_0067,217.85,USD,merch_0017,electronics,CA,45.75.25.60,dev_7d72c055,mobile,bb447618-1be7-47,online,1777202585.2403939,0
76181f61-0256-4aac-8e94-d8203cdb3b6c,user_0029,11.73,USD,merch_0005,restaurant,CN,150.75.220.33,dev_91d40a73,mobile,a8d26496-621d-46,pos,1777093481.7098255,0
f563f300-b731-4b87-a95b-ae9822b24d03,user_0055,7948.85,USD,merch_0023,wire_transfer,IR,197.205.209.91,dev_new_4b86ed,desktop,b8d92324-d0ec-4e,atm,1776769425.451179,1
f0c898db-67b0-45fd-8581-6e9fc96482da,user_0128,7.19,USD,merch_0016,entertainment,CA,154.167.196.61,dev_fc9ec27d,mobile,894277df-7f54-4f,pos,1777303235.5668623,0
dd50c9c6-d2db-4a7b-b564-2ef3b76ad8da,user_0062,43.69,USD,merch_0010,entertainment,US,154.245.205.137,dev_490311f8,unknown,f80c7c3d-9dfc-40,online,1776835794.938725,0
7702b416-59f1-4815-b7d9-1862a5938282,user_0022,444.09,USD,merch_0001,gambling,US,54.109.217.214,dev_9750b345,mobile,18c91dc1-34d1-46,mobile_app,1776988789.202984,0
77f10fae-a11a-4684-ae08-40cbef3f13dd,user_0163,84.47,USD,merch_0073,healthcare,CN,97.130.184.247,dev_5b71d5dd,unknown,9e6aa4ae-68c0-4b,atm,1776733521.1371038,0
320418cc-fb30-431d-91f3-2ac5a3ef2c65,user_0171,351.2,USD,merch_0040,retail,US,194.119.219.168,dev_8ad5be88,mobile,308d55ee-52b1-4d,online,1777313365.9532619,0
6d3419af-0eac-4448-afcd-2dd9bf8d8814,user_0189,74.13,USD,merch_0028,travel,CN,45.109.140.113,dev_6bd07c3b,unknown,b5df0711-bba3-45,pos,1776792141.0763185,0
ffe3d260-f1a3-4064-9423-c96353eb58b1,user_0095,86.16,USD,merch_0044,crypto,DE,128.254.188.237,dev_e279bf7a,tablet,82532bf1-6f96-48,online,1776874284.1631782,0
1f993ed1-d4c5-4f00-908d-57e4956bef0b,user_0039,24.06,USD,merch_0073,grocery,NG,202.146.176.225,dev_f5e2ddd7,unknown,d1c7b838-716a-4f,pos,1777082358.2582777,0
cb10ad7f-c0fa-46cc-9bf4-18a98b039dbd,user_0157,397.53,USD,merch_0035,crypto,AU,27.18.254.130,dev_17552d1c,desktop,9fb434ac-65f1-4a,pos,1777053042.3498783,0
c9c94b45-46ed-4fee-ac5c-ac0b473bd66f,user_0033,172.95,USD,merch_0055,travel,CA,13.39.23.132,dev_039a14e0,mobile,e7734f7c-7a2d-4c,atm,1777064228.8208563,0
51a2128b-7d02-4fa1-b0cc-80427dbe937c,user_0197,266.34,USD,merch_0041,restaurant,BR,189.68.133.45,dev_1de5946e,tablet,c51d45ce-2f1b-4c,pos,1777193871.138702,0
b654f10b-ca7f-4621-9d00-89fb7067a8ca,user_0153,278.71,USD,merch_0055,grocery,DE,72.139.204.92,dev_8e9389e7,unknown,200723ef-14b8-4a,atm,1776716768.923437,0
b1534544-1a2c-4d75-a4da-48f52eff1874,user_0167,325.9,USD,merch_0008,grocery,US,217.81.53.107,dev_17552d1c,unknown,6ff3785d-dc15-4e,atm,1777204396.5641873,0
0fc05e9a-2c25-4c3b-a5b5-215d32742ca3,user_0047,87.61,USD,merch_0009,grocery,US,14.72.104.33,dev_2bb46567,mobile,1ee6a054-25c3-4f,mobile_app,1776955599.9407785,0
c0185de6-bd7e-4571-b9f7-0d849230892b,user_0044,58.66,USD,merch_0074,electronics,CN,220.48.69.247,dev_a1579c0e,unknown,e7e92385-ba7f-41,online,1776713767.2803636,0
88563e4b-b5e5-4e68-9519-5e0c64ffc94b,user_0043,537.22,USD,merch_0006,travel,BR,175.222.103.211,dev_088880e7,desktop,fdf08915-3b0c-49,pos,1777120638.4598248,0
b6642eaf-bb60-400d-a78f-96cb20d8c0c0,user_0045,153.37,USD,merch_0067,retail,FR,9.118.86.173,dev_9d3171c7,mobile,bd85b0ab-1aaa-4e,pos,1777169320.5451329,0
c847da8c-813a-49a1-98b0-5502a956a88a,user_0057,65.84,USD,merch_0043,electronics,CN,150.150.237.218,dev_e033e56a,mobile,ccf04799-cc03-42,atm,1777281559.128901,0
9f13b2b9-afcc-4351-be27-6abbaf6e2ea2,user_0198,77.67,USD,merch_0060,retail,AU,49.185.255.161,dev_c863e92b,unknown,b6aeb891-49d0-42,online,1777190910.9244165,0
783654f2-04bf-4e1e-bd22-b6596c6cd291,user_0081,1.0,USD,merch_0074,healthcare,US,189.115.216.246,dev_e690b1c6,mobile,6d258469-56b3-48,mobile_app,1777194951.8584025,0
603c3099-0ceb-42e3-b164-7ded538e0c41,user_0167,230.72,USD,merch_0011,entertainment,CA,129.104.72.96,dev_b43d3eb6,desktop,0d14d694-c83c-42,mobile_app,1776988921.4084954,0
86e980c1-d1cf-4970-b642-5cb83d64e563,user_0028,1983.77,USD,merch_0062,wire_transfer,RU,152.240.23.200,dev_new_a7bd60,unknown,3a8c1946-6865-42,atm,1777162916.062225,1
414a79fc-0644-43a4-aae5-50e9162d528a,user_0151,193.27,USD,merch_0027,travel,AU,86.155.7.55,dev_06c666aa,desktop,86586b79-672f-48,online,1776862310.3922243,0
7089a86b-6d5f-4346-9279-9ec41033440a,user_0130,6.85,USD,merch_0049,grocery,US,103.99.203.10,dev_bf00b76d,mobile,2d2d674f-bdb4-47,pos,1777244662.8511598,0
015816dd-904d-44a5-a697-5317eeead5a4,user_0099,306.4,USD,merch_0044,restaurant,US,182.132.101.132,dev_4ee84bd4,unknown,f3da8b87-d701-49,atm,1777284663.8292484,0
021988ea-7485-47e8-8770-91e00190da9a,user_0055,2696.91,USD,merch_0059,crypto,BR,51.132.130.155,dev_new_264f04,mobile,e1416005-905c-4f,mobile_app,1777241936.622614,1
9db93a8a-6844-4d54-9b06-400678ba330a,user_0011,315.29,USD,merch_0051,gambling,US,11.198.25.49,dev_d7b75865,tablet,940acbec-f978-42,atm,1777073288.427005,0
3464c031-a49f-42b2-a38b-d6f4b84ccbd4,user_0049,146.99,USD,merch_0016,entertainment,AU,28.182.165.45,dev_e1dec121,mobile,e4ffa846-a612-4f,atm,1776918488.137529,0
339b36c7-5854-458d-be0d-e8d654032795,user_0100,1.18,USD,merch_0012,electronics,DE,194.120.152.54,dev_21630da8,desktop,48746c2c-76da-49,atm,1776932180.8416905,0
9dc3b894-eac4-4299-a15d-9308c051fcb1,user_0165,166.91,USD,merch_0054,gambling,BR,77.192.94.194,dev_edf622e7,unknown,efa01f18-4b59-48,mobile_app,1776800341.5530965,0
69a0fc4c-0705-4029-b2fe-46a5525bf4f9,user_0107,156.64,USD,merch_0043,retail,CA,53.27.127.206,dev_df469f76,desktop,f29435ec-c33c-4c,atm,1776998636.7368731,0
8196c36c-6a7a-4b03-a059-322fec827208,user_0158,213.41,USD,merch_0055,electronics,US,159.40.30.36,dev_e69b0651,tablet,22c9fe4f-bd61-4b,atm,1777134630.3696473,0
b9623113-5cba-45e3-a88d-b3da57a05e61,user_0166,13.17,USD,merch_0003,electronics,NG,51.227.65.24,dev_a33aaa56,tablet,843f67e4-0844-43,online,1777288200.21639,0
7e57c3e1-aae9-418b-8473-2adcf6381765,user_0138,31.58,USD,merch_0047,entertainment,DE,204.64.113.28,dev_edf622e7,unknown,2c8e4108-2465-44,online,1776988463.386905,0
afc8a005-1216-4020-8e91-459a2195623b,user_0033,99.47,USD,merch_0068,restaurant,FR,55.233.242.9,dev_dc0f7cf0,desktop,a6397fce-bbd9-4c,pos,1776756580.396624,0
30915f24-31c3-481d-bc84-b5d8980abeb5,user_0005,125.65,USD,merch_0065,travel,CA,38.48.51.78,dev_f73bf957,tablet,30de23d9-34a5-48,atm,1777017270.6744134,0
58576ae4-3487-42e4-a446-668ce5f319ca,user_0142,19.02,USD,merch_0031,retail,US,164.75.142.238,dev_9750b345,desktop,0b98c05f-7ce2-44,pos,1776785801.0167036,0
58012067-1aa9-46ba-96ea-faf2c368ed62,user_0120,47.79,USD,merch_0021,grocery,BR,166.131.95.4,dev_4e4a6e79,tablet,4182060e-090e-4f,pos,1776970628.8653705,0
3f18cdda-8d18-4e1d-b926-4c6541071c05,user_0075,304.85,USD,merch_0041,gambling,US,129.53.27.89,dev_554259c7,unknown,6945273d-5a89-45,atm,1777144809.6928134,0
e6617a05-4042-43c8-be13-3305ab81f4d6,user_0034,348.39,USD,merch_0067,retail,AU,12.219.117.241,dev_1eae18f0,unknown,c3ad9e76-1708-4c,atm,1777102029.7782223,0
a476b704-bc14-4ab3-b859-a14ed348f4f5,user_0095,96.16,USD,merch_0071,healthcare,AU,180.232.138.79,dev_6bd07c3b,tablet,0323eb3a-7f8b-45,mobile_app,1777241050.2676735,0
edc58bae-fcca-41aa-a495-1ca284326fe9,user_0015,122.89,USD,merch_0013,entertainment,CA,106.119.5.117,dev_66f41fe2,unknown,403900ae-8822-4f,atm,1776833107.3607218,0
b99c13ab-92e1-4693-8b64-007229d5aa6a,user_0104,137.2,USD,merch_0011,retail,NG,156.241.246.44,dev_575ebff1,desktop,4dba7b2e-6a44-4a,atm,1776950635.6974607,0
5231bdae-f64b-42ee-8000-f2bc215e5f5c,user_0018,137.03,USD,merch_0056,crypto,GB,161.243.61.96,dev_d9c05ae4,mobile,dcef052f-b24d-4d,pos,1777215532.948788,0
0ac317d7-5b21-4244-ae2d-8a4bc2ffbfbb,user_0148,148.91,USD,merch_0073,restaurant,US,22.127.60.143,dev_5c6c1249,unknown,3f414291-ddd5-43,mobile_app,1776844883.4940271,0
b5ece1bd-af41-46d8-afd8-159f1aa438d2,user_0194,115.55,USD,merch_0065,grocery,CN,122.187.94.113,dev_c71e4480,mobile,0b55164f-0a67-40,mobile_app,1776809170.9011004,0
f32a4b6c-aab1-4fce-b2c4-90ba557afc1c,user_0005,51.9,USD,merch_0049,entertainment,RU,182.50.161.125,dev_8e9389e7,mobile,4271ce2a-852f-47,mobile_app,1777193743.2322242,0
13c5494f-0135-4366-99a3-29c966e839ad,user_0008,40.23,USD,merch_0049,entertainment,CN,112.108.88.122,dev_edf622e7,desktop,9c0d34f4-906f-42,mobile_app,1776978103.983151,0
6ae815d9-f5e1-4ce4-a632-28631c565155,user_0123,104.83,USD,merch_0066,restaurant,AU,10.95.35.153,dev_f049c7ca,mobile,8aa95b41-db1a-4e,mobile_app,1777069819.4927402,0
8f3c7498-03ea-4cfa-b5f3-cdc60dd3fdb1,user_0012,20.53,USD,merch_0066,restaurant,NG,10.75.28.43,dev_507a339f,tablet,ebae1f38-a1b8-48,mobile_app,1777001558.6610136,0
e0fe0c09-233e-4a01-b056-620545923bb8,user_0081,14.68,USD,merch_0037,retail,CA,129.99.161.193,dev_5e363169,unknown,790d9802-46d7-40,pos,1776725038.0309873,0
ef62af79-b11b-4ca4-a2ac-3ca21aade37e,user_0188,22.0,USD,merch_0016,gambling,FR,158.97.3.183,dev_9750b345,unknown,579f25a7-ce65-41,pos,1777166314.9252374,0
16c857a6-99f1-4dde-8244-83998c7341c6,user_0179,174.88,USD,merch_0046,gambling,US,4.70.144.96,dev_96cc7bb5,unknown,2fe18611-cc64-44,atm,1777108201.5975707,0
70ecbec8-220f-4444-bc25-12306cc35798,user_0021,78.76,USD,merch_0064,restaurant,AU,198.101.92.225,dev_4186ee40,unknown,7ce3c10b-37da-4b,online,1777213159.8963501,0
9927d394-7535-4a53-8f0c-d441f3aa7d14,user_0051,13.28,USD,merch_0016,restaurant,AU,2.79.128.58,dev_1de5946e,unknown,760acdb1-ed15-47,atm,1777087640.5936122,0
23e326c3-1aed-4b0e-9416-3699ef51f374,user_0112,13.84,USD,merch_0011,travel,CA,186.196.205.158,dev_49ea3240,tablet,17eddc0e-9e1f-47,online,1776742054.001266,0
84ac6fc3-fc66-4ac8-bb53-6998be209615,user_0055,8.34,USD,merch_0033,entertainment,US,22.72.35.71,dev_13dae75b,unknown,837f675c-e7ee-4a,online,1777133588.862082,0
db6d0f99-5887-441b-a956-da1ca7e916b2,user_0173,436.06,USD,merch_0059,grocery,BR,10.200.91.74,dev_4d99440d,mobile,e3ab2a45-6486-42,online,1777214372.3468735,0
5fc6c798-f300-4223-8434-9e0066a870fa,user_0097,143.93,USD,merch_0008,electronics,GB,10.23.65.215,dev_4a425787,tablet,8d0f1975-55e2-4f,pos,1776824405.0429792,0
d0e5a958-d949-4b34-b1a6-8431ff809b8e,user_0073,349.64,USD,merch_0041,electronics,CA,43.161.251.196,dev_b89c4a1b,desktop,106220ca-7584-47,atm,1777281834.1770403,0
e5ef88cb-0fd7-4cc0-a326-feb95e3bbd65,user_0061,523.94,USD,merch_0030,electronics,NG,80.240.99.95,dev_b43d3eb6,unknown,c10da9e6-5857-4a,atm,1776848666.5117152,0
88db8743-cca3-45ac-b7b2-cf6f396edb32,user_0114,22.6,USD,merch_0046,healthcare,FR,131.107.50.170,dev_039a14e0,mobile,9828a39e-548f-42,mobile_app,1777291806.2668605,0
